10,0.030,7,129,-4217,5,3,2,0,52
10,0.030,8,186,-5326,6,3,3,2,78
10,0.030,9,176,-4314,5,3,2,1,59
10,0.082,0,40,-3055,4,3,1,0,17
10,0.082,1,162,-9282,10,6,4,4,45
10,0.082,2,10,-15,1,0,1,0,3
10,0.082,3,7,993,0,0,0,0,4
10,0.082,4,179,-12310,13,7,6,5,45
10,0.082,5,103,-12160,13,7,6,4,32
10,0.082,6,30,-1044,2,1,1,0,15
10,0.082,7,56,-7074,8,4,4,3,17
10,0.082,8,26,-1038,2,0,2,0,15
10,0.082,9,317,-12616,13,6,7,6,40
10,0.082,0,23,-33,1,0,1,0,17
10,0.082,1,34,-54,1,0,1,1,14
10,0.082,2,48,-2076,3,1,2,1,24
10,0.082,3,76,-6115,7,3,4,3,29
10,0.082,4,21,-1030,2,1,1,0,10
10,0.082,5,131,-7234,8,3,5,4,37
10,0.082,6,215,-10394,11,6,5,4,43
10,0.082,7,101,-5176,6,4,2,2,31
10,0.082,8,88,-9134,10,6,4,3,33
10,0.082,9,48,-2076,3,1,2,1,18
10,0.082,0,15,-2020,3,1,2,0,3
10,0.082,1,34,-1050,2,1,1,1,15
10,0.082,2,75,-8112,9,6,3,2,27
10,0.082,3,19,-3027,4,3,1,0,4
10,0.082,4,47,-3071,4,1,3,3,17
10,0.082,5,20,-2027,3,1,2,1,8
10,0.082,6,53,-6070,7,5,2,1,24
10,0.082,7,55,-3087,4,1,3,1,13
10,0.082,8,55,-6086,7,5,2,1,25
10,0.082,9,43,-3067,4,2,2,2,12
10,0.082,0,78,-8127,9,6,3,2,19
10,0.082,1,28,-2041,3,0,3,0,11
10,0.082,2,24,-2036,3,2,1,0,8
10,0.082,3,249,-14471,15,8,7,3,32
10,0.082,4,37,-3056,4,2,2,0,13
10,0.082,5,173,-11308,12,7,5,3,32
10,0.082,6,24,-3032,4,3,1,0,7
10,0.082,7,80,-4142,5,2,3,0,13
10,0.082,8,25,-2034,3,1,2,0,9
10,0.082,9,112,-8185,9,6,3,2,17
10,0.082,0,136,-11222,12,6,6,5,47
10,0.082,1,85,-6148,7,4,3,2,21
10,0.082,2,705,-15412,15,8,7,7,51
10,0.082,3,199,-11347,12,6,6,6,46
10,0.082,4,174,-8305,9,5,4,4,47
10,0.082,5,201,-12370,13,7,6,5,39
10,0.082,6,449,-14868,15,8,7,7,53
10,0.082,7,259,-11495,12,7,5,4,48
10,0.082,8,72,-4131,5,3,2,2,18
10,0.082,9,675,-15316,15,8,7,7,52
10,0.163,0,268,-29488,30,16,14,13,29
10,0.163,1,262,-22497,23,12,11,11,26
10,0.163,2,198,-29306,30,15,15,15,29
10,0.163,3,143,-16241,17,7,10,8,20
10,0.163,4,130,-23193,24,13,11,8,18
10,0.163,5,166,-19302,20,8,12,6,13
10,0.163,6,377,-30699,31,15,16,13,32
10,0.163,7,83,-15120,16,9,7,4,12
10,0.163,8,171,-22278,23,10,13,11,25
10,0.163,9,139,-21220,22,11,11,8,17
10,0.163,0,10,-1010,2,0,2,1,2
10,0.163,1,14,-3014,4,1,3,1,2
10,0.163,2,63,-11091,12,4,8,6,7
10,0.163,3,66,-11092,12,4,8,7,9
10,0.163,4,54,-10073,11,4,7,6,8
10,0.163,5,13,-2014,3,1,2,1,2
10,0.163,6,23,-5025,6,0,6,3,3
10,0.163,7,49,-9061,10,2,8,6,8
10,0.163,8,15,-3017,4,1,3,1,2
10,0.163,9,36,-7046,8,2,6,4,5
10,0.163,0,50,-9067,10,7,3,1,11
10,0.163,1,375,-20727,21,11,10,9,28
10,0.163,2,37,-6052,7,5,2,1,7
10,0.163,3,697,-24441,24,13,11,10,31
10,0.163,4,50,-7080,8,7,1,1,10
10,0.163,5,48,-7069,8,5,3,1,10
10,0.163,6,186,-19321,20,10,10,9,29
10,0.163,7,293,-16603,17,8,9,5,25
10,0.163,8,30,-3040,4,3,1,1,8
10,0.163,9,131,-5280,6,4,2,1,11
15,0.012,0,12,983,0,0,0,0,7
15,0.012,1,63,895,0,0,0,0,55
15,0.012,2,67,-113,1,0,1,0,52
15,0.012,3,32,953,0,0,0,0,26
15,0.012,4,270,-3471,4,2,2,2,146
15,0.012,5,334,-5593,6,3,3,2,174
15,0.012,6,77,-1124,2,1,1,0,61
15,0.012,7,16,973,0,0,0,0,10
15,0.012,8,464,-3883,4,2,2,2,149
15,0.012,9,101,-1168,2,1,1,1,76
15,0.012,0,171,-2292,3,2,1,0,132
15,0.012,1,100,-1160,2,2,0,0,89
15,0.012,2,41,939,0,0,0,0,37
15,0.012,3,2265,-9465,6,3,3,3,194
15,0.012,4,553,-6025,6,3,3,2,187
15,0.012,5,961,-6860,6,3,3,3,192
15,0.012,6,51,-78,1,1,0,0,45
15,0.012,7,383,-5674,6,3,3,3,189
15,0.012,8,254,-5445,6,3,3,1,167
15,0.012,9,64,-1095,2,1,1,0,51
15,0.012,0,12,-17,1,0,1,0,8
15,0.012,1,172,-2277,3,2,1,0,117
15,0.012,2,143,-1234,2,2,0,0,118
15,0.012,3,615,-6164,6,3,3,2,183
15,0.012,4,37,-60,1,0,1,0,29
15,0.012,5,117,-197,1,0,1,0,97
15,0.012,6,305,-5541,6,3,3,3,128
15,0.012,7,31,-54,1,0,1,0,24
15,0.012,8,99,-2150,3,1,2,1,81
15,0.012,9,31,-48,1,0,1,0,26
15,0.012,0,113,-183,1,0,1,0,91
15,0.012,1,61,899,0,0,0,0,55
15,0.012,2,317,-4546,5,3,2,2,174
15,0.012,3,135,-3203,4,3,1,1,108
15,0.012,4,44,-74,1,0,1,1,34
15,0.012,5,112,-2183,3,2,1,0,89
15,0.012,6,133,-2224,3,2,1,1,79
15,0.012,7,60,-86,1,0,1,1,50
15,0.012,8,111,-1179,2,1,1,0,90
15,0.012,9,1407,-7787,6,3,3,3,182
15,0.012,0,313,-4554,5,3,2,2,164
15,0.012,1,427,-2788,3,2,1,1,158
15,0.012,2,382,-4690,5,2,3,2,142
15,0.012,3,369,-4704,5,3,2,1,164
15,0.012,4,429,-4779,5,3,2,1,164
15,0.012,5,75,-125,1,0,1,0,65
15,0.012,6,242,-4391,5,2,3,2,173
15,0.012,7,90,-1143,2,1,1,1,72
15,0.012,8,228,-4373,5,2,3,3,145
15,0.012,9,175,-5285,6,3,3,2,128
15,0.083,0,12,-1019,2,1,1,0,3
15,0.083,1,65,-6101,7,5,2,1,23
15,0.083,2,12,-17,1,1,0,0,6
15,0.083,3,205,-21350,22,13,9,4,45
15,0.083,4,10,986,0,0,0,0,4
15,0.083,5,22,-2031,3,2,1,0,6
15,0.083,6,15,-1021,2,1,1,0,4
15,0.083,7,62,-7093,8,6,2,0,25
15,0.083,8,16,-1020,2,2,0,0,5
15,0.083,9,18,-2025,3,2,1,0,6
15,0.083,0,892,-25728,25,13,12,10,78
15,0.083,1,87,-10135,11,6,5,1,23
15,0.083,2,331,-21584,22,12,10,8,71
15,0.083,3,1775,-40594,38,19,19,19,117
15,0.083,4,71,-7109,8,3,5,0,24
15,0.083,5,184,-18293,19,8,11,4,54
15,0.083,6,549,-28999,29,16,13,7,76
15,0.083,7,221,-23340,24,9,15,9,71
15,0.083,8,1580,-38139,36,19,17,16,96
15,0.083,9,138,-11218,12,8,4,2,48
15,0.083,0,126,-14197,15,10,5,2,48
15,0.083,1,312,-24539,25,14,11,7,81
15,0.083,2,180,-12305,13,8,5,2,64
15,0.083,3,209,-26299,27,10,17,12,72
15,0.083,4,302,-17529,18,11,7,5,91
15,0.083,5,170,-18256,19,8,11,8,52
15,0.083,6,82,-7125,8,4,4,2,35
15,0.083,7,550,-29052,29,13,16,14,96
15,0.083,8,382,-25671,26,14,12,8,79
15,0.083,9,414,-16795,17,11,6,4,66
15,0.083,0,450,-32788,33,16,17,17,88
15,0.083,1,127,-10206,11,5,6,5,50
15,0.083,2,57,-7081,8,3,5,2,25
15,0.083,3,339,-28570,29,15,14,11,88
15,0.083,4,91,-4165,5,4,1,0,31
15,0.083,5,446,-27769,28,13,15,12,93
15,0.083,6,152,-19235,20,11,9,4,57
15,0.083,7,147,-12231,13,8,5,5,44
15,0.083,8,230,-16396,17,9,8,6,66
15,0.083,9,404,-30685,31,15,16,13,93
15,0.083,0,294,-26465,27,15,12,10,80
15,0.083,1,922,-38700,38,19,19,16,110
15,0.083,2,1144,-36255,35,16,19,18,110
15,0.083,3,434,-35720,36,18,18,14,103
15,0.083,4,127,-16186,17,8,9,6,41
15,0.083,5,131,-10202,11,4,7,3,49
15,0.083,6,262,-16453,17,7,10,6,76
15,0.083,7,332,-19594,20,10,10,7,86
15,0.083,8,134,-11218,12,3,9,2,62
15,0.083,9,116,-10183,11,2,9,4,51
15,0.165,0,159,-25237,26,11,15,9,25
15,0.165,1,105,-17157,18,9,9,5,26
15,0.165,2,162,-18271,19,9,10,8,24
15,0.165,3,437,-35827,36,21,15,12,47
15,0.165,4,504,-54881,55,27,28,25,56
15,0.165,5,842,-44646,44,22,22,18,48
15,0.165,6,155,-24226,25,12,13,7,31
15,0.165,7,217,-35325,36,15,21,12,34
15,0.165,8,191,-21311,22,11,11,8,33
15,0.165,9,89,-14134,15,6,9,6,15
15,0.165,0,653,-55190,55,24,31,22,53
15,0.165,1,28,-5041,6,3,3,0,5
15,0.165,2,1165,-58275,57,29,28,24,55
15,0.165,3,55,-9074,10,5,5,3,10
15,0.165,4,27,-3040,4,4,0,0,5
15,0.165,5,64,-11089,12,6,6,3,13
15,0.165,6,318,-39557,40,19,21,14,41
15,0.165,7,135,-9264,10,5,5,4,14
15,0.165,8,59,-8090,9,4,5,3,8
15,0.165,9,78,-4146,5,4,1,0,7
15,0.165,0,4,-2003,2,2,0,0,0
15,0.165,1,4,-2003,2,2,0,0,0
15,0.165,2,4,-2003,2,2,0,0,0
15,0.165,3,4,-2004,2,2,0,0,0
15,0.165,4,4,-2003,2,2,0,0,0
15,0.165,5,4,-2003,2,2,0,0,0
15,0.165,6,4,-2003,2,2,0,0,0
15,0.165,7,4,-2003,2,2,0,0,0
15,0.165,8,4,-2003,2,2,0,0,0
15,0.165,9,4,-2004,2,2,0,0,0
15,0.248,0,2,-3,0,0,0,0,0
15,0.248,1,2,-3,0,0,0,0,0
15,0.248,2,2,-4,0,0,0,0,0
15,0.248,3,2,-3,0,0,0,0,0
15,0.248,4,2,-4,0,0,0,0,0
15,0.248,5,2,-3,0,0,0,0,0
15,0.248,6,2,-3,0,0,0,0,0
15,0.248,7,2,-3,0,0,0,0,0
15,0.248,8,2,-3,0,0,0,0,0
15,0.248,9,2,-3,0,0,0,0,0
15,0.248,0,3,-1004,1,1,0,0,0
15,0.248,1,3,-1003,1,1,0,0,0
15,0.248,2,3,-1004,1,1,0,0,0
15,0.248,3,3,-1004,1,1,0,0,0
15,0.248,4,3,-1004,1,1,0,0,0
15,0.248,5,3,-1004,1,1,0,0,0
15,0.248,6,3,-1003,1,1,0,0,0
15,0.248,7,3,-1004,1,1,0,0,0
15,0.248,8,3,-1004,1,1,0,0,0
15,0.248,9,3,-1004,1,1,0,0,0
20,0.009,0,406,-6699,7,3,4,2,259
20,0.009,1,221,-4372,5,2,3,0,135
20,0.009,2,88,-2147,3,2,1,0,59
20,0.009,3,269,-6448,7,4,3,1,207
20,0.009,4,616,-7113,7,4,3,3,250
20,0.009,5,505,-4896,5,1,4,2,291
20,0.009,6,915,-8709,8,4,4,2,323
20,0.009,7,782,-8423,8,4,4,4,326
20,0.009,8,470,-5811,6,3,3,2,291
20,0.009,9,484,-6843,7,4,3,2,256
20,0.009,0,169,-280,1,0,1,0,133
20,0.009,1,668,-8201,8,4,4,4,320
20,0.009,2,457,-5767,6,3,3,1,291
20,0.009,3,56,-2089,3,1,2,0,39
20,0.009,4,695,-8298,8,4,4,2,248
20,0.009,5,350,-4571,5,3,2,1,231
20,0.009,6,821,-8540,8,4,4,1,289
20,0.009,7,107,-3172,4,2,2,1,77
20,0.009,8,246,-4409,5,2,3,2,138
20,0.009,9,149,-2243,3,1,2,1,95
20,0.009,0,96,-1159,2,2,0,0,80
20,0.009,1,312,-7503,8,4,4,1,204
20,0.009,2,623,-4104,4,2,2,2,318
20,0.009,3,125,-207,1,1,0,0,104
20,0.009,4,224,-1379,2,2,0,0,150
20,0.009,5,440,-4748,5,2,3,2,278
20,0.009,6,20,973,0,0,0,0,18
20,0.009,7,389,-6679,7,4,3,2,239
20,0.009,8,384,-3659,4,2,2,1,220
20,0.009,9,302,-4518,5,3,2,1,176
20,0.009,0,901,-5671,5,4,1,1,334
20,0.009,1,688,-4250,4,1,3,3,296
20,0.009,2,429,-3764,4,2,2,2,233
20,0.009,3,353,-3614,4,2,2,0,227
20,0.009,4,28,-1040,2,0,2,0,17
20,0.009,5,347,-2623,3,0,3,2,189
20,0.009,6,138,-3231,4,1,3,2,96
20,0.009,7,78,-131,1,0,1,0,66
20,0.009,8,2472,-11837,8,4,4,3,360
20,0.009,9,422,-5719,6,3,3,2,284
20,0.009,0,313,-2510,3,2,1,0,221
20,0.009,1,263,-3415,4,1,3,0,212
20,0.009,2,388,-4697,5,1,4,2,190
20,0.009,3,260,-2442,3,1,2,1,173
20,0.009,4,1057,-8961,8,4,4,3,342
20,0.009,5,871,-5617,5,2,3,2,334
20,0.009,6,981,-8843,8,4,4,4,342
20,0.009,7,945,-6772,6,3,3,2,271
20,0.009,8,468,-4840,5,2,3,1,270
20,0.009,9,108,-184,1,1,0,0,76
20,0.083,0,3890,-71798,65,33,32,32,193
20,0.083,1,7,991,0,0,0,0,3
20,0.083,2,23,-2038,3,2,1,0,7
20,0.083,3,13,-21,1,1,0,0,3
20,0.083,4,11,-1014,2,1,1,0,2
20,0.083,5,228,-22361,23,12,11,5,70
20,0.083,6,7,990,0,0,0,0,2
20,0.083,7,940,-54721,54,29,25,21,159
20,0.083,8,20,-2030,3,1,2,0,7
20,0.083,9,15,-23,1,0,1,0,6
20,0.083,0,1029,-59875,59,28,31,24,151
20,0.083,1,1142,-58131,57,30,27,25,148
20,0.083,2,23,-1036,2,2,0,0,11
20,0.083,3,19,-2026,3,2,1,0,5
20,0.083,4,15,-1022,2,2,0,0,4
20,0.083,5,214,-22332,23,8,15,7,56
20,0.083,6,40,-3058,4,1,3,1,20
20,0.083,7,15,-22,1,1,0,0,5
20,0.083,8,559,-54887,55,28,27,22,153
20,0.083,9,825,-61424,61,32,29,25,146
20,0.083,0,265,-36408,37,17,20,10,72
20,0.083,1,687,-54184,54,24,30,16,166
20,0.083,2,41,-3058,4,2,2,1,18
20,0.083,3,101,-11147,12,6,6,2,48
20,0.083,4,172,-11269,12,5,7,3,75
20,0.083,5,304,-28477,29,13,16,11,121
20,0.083,6,330,-21584,22,9,13,7,85
20,0.083,7,206,-21333,22,10,12,7,49
20,0.083,8,399,-35655,36,17,19,9,118
20,0.083,9,1597,-67006,65,32,33,30,192
20,0.083,0,51,-2089,3,2,1,1,12
20,0.083,1,427,-50668,51,26,25,13,148
20,0.083,2,1299,-49482,48,23,25,22,177
20,0.083,3,14,-20,1,0,1,0,6
20,0.083,4,104,-6186,7,2,5,2,25
20,0.083,5,189,-16319,17,8,9,3,67
20,0.083,6,69,-5106,6,3,3,2,25
20,0.083,7,58,-5079,6,3,3,1,25
20,0.083,8,464,-52720,53,27,26,19,140
20,0.083,9,31,-1044,2,1,1,1,13
20,0.083,0,350,-30587,31,14,17,9,99
20,0.083,1,38,-4049,5,3,2,0,15
20,0.083,2,67,-8096,9,5,4,2,20
20,0.083,3,354,-48541,49,23,26,14,110
20,0.083,4,450,-27782,28,12,16,14,112
20,0.083,5,502,-35844,36,16,20,12,148
20,0.083,6,47,-2074,3,1,2,0,23
20,0.083,7,407,-26696,27,14,13,11,108
20,0.083,8,164,-15256,16,6,10,3,56
20,0.083,9,53,-5085,6,2,4,1,23
20,0.166,0,145,-17236,18,8,10,10,21
20,0.166,1,330,-46526,47,22,25,23,40
20,0.166,2,320,-29571,30,15,15,15,36
20,0.166,3,379,-23732,24,10,14,13,31
20,0.166,4,564,-59014,59,31,28,25,54
20,0.166,5,498,-42940,43,19,24,22,45
20,0.166,6,984,-62889,62,32,30,30,59
20,0.166,7,1121,-55230,54,27,27,24,50
20,0.166,8,515,-30008,30,15,15,15,33
20,0.166,9,597,-52102,52,26,26,25,45
20,0.166,0,155,-19262,20,13,7,5,23
20,0.166,1,273,-29492,30,18,12,11,33
20,0.166,2,675,-55215,55,31,24,21,58
20,0.166,3,88,-12122,13,7,6,4,27
20,0.166,4,56,-9075,10,6,4,3,13
20,0.166,5,1191,-49378,48,27,21,20,55
20,0.166,6,1089,-50219,49,22,27,25,58
20,0.166,7,1092,-55209,54,32,22,22,61
20,0.166,8,92,-14132,15,9,6,3,22
20,0.166,9,671,-58180,58,26,32,28,75
20,0.166,0,94,-16140,17,10,7,4,11
20,0.166,1,118,-19187,20,10,10,6,19
20,0.166,2,160,-27247,28,14,14,8,30
20,0.166,3,158,-14302,15,8,7,4,11
20,0.166,4,1434,-89815,88,41,47,43,95
20,0.166,5,329,-53506,54,30,24,20,56
20,0.166,6,386,-48698,49,25,24,15,43
